,tanggal,pengguna,tweet,stemming & clean text,sentiment
564,2022-07-02 23:00:01,xinyin_l,Bapak Jokowi dan Ibu Iriana Sudah Tiba di Tanah Air Usai Lawatan ke Empat Negara IndonesiaSemakinMajuKuat,bapak jokowi dan ibu iriana sudah tiba di tanah air usai lawat ke empat negara indonesiasemakinmajukuat,Netral
565,2022-07-02 23:00:01,cachasof,Selama di Jerman Presiden Jokowi menghadiri KTT G7 sebagai negara mitra sekaligus pemegang presidensi G20 nih guys IndonesiaSemakinMajuKuat,lama di jerman presiden jokowi hadir ktt g7 bagai negara mitra sekaligus pegang presidensi g20 nih guys indonesiasemakinmajukuat,Netral
566,2022-07-02 23:00:01,Bobasiip,Lawatan perdamaian presiden Jokowi ke Ukraina dan Rusia memuai banyak apresiasi dari dunia internasional IndonesiaSemakinMajuKuat,lawat damai presiden jokowi ke ukraina dan rusia muai banyak apresiasi dari dunia internasional indonesiasemakinmajukuat,Netral
567,2022-07-02 23:00:01,Rahmafitrisa,Wah saat ini Presiden Jokowi dan Ibu Iriana Tiba di Tanah Air Usai Lawatan ke Empat Negara IndonesiaSemakinMajuKuat,wah saat ini presiden jokowi dan ibu iriana tiba di tanah air usai lawat ke empat negara indonesiasemakinmajukuat,Netral
568,2022-07-02 23:00:01,chaniyea,Kehadiran presiden Jokowi dalam KTT G7 sebagai negara mitra dan juga pemegang presidensi G20 IndonesiaSemakinMajuKuat,hadir presiden jokowi dalam ktt g7 bagai negara mitra dan juga pegang presidensi g20 indonesiasemakinmajukuat,Netral
569,2022-07-02 23:00:01,Redoo_94,Presiden Jokowi melakukan pertemuan dengan presiden persatuan Emirat Arab IndonesiaSemakinMajuKuat,presiden jokowi laku temu dengan presiden satu emirat arab indonesiasemakinmajukuat,Netral
570,2022-07-02 23:00:01,SintoloS,Di tangga pesawat Presiden Jokowi dan Ibu Iriana tampak disambut oleh Wakil Presiden Ma ruf Amin beserta Ibu Wury Ma ruf Amin Misi Perdamaian Dunia Telah Dilaksanakan IndonesiaSemakinMajuKuat,di tangga pesawat presiden jokowi dan ibu iriana tampak sambut oleh wakil presiden ma ruf amin serta ibu wury ma ruf amin misi damai dunia telah laksana indonesiasemakinmajukuat,Netral
571,2022-07-02 23:00:01,ImaniaRianita,Presiden Jokowi juga melakukan pertemuan dengan Presiden PEA IndonesiaSemakinMajuKuat,presiden jokowi juga laku temu dengan presiden pea indonesiasemakinmajukuat,Netral
572,2022-07-02 23:00:01,Hera80190725,Wahh Alhamdulillah Presiden Jokowi dan Ibu Iriana Tiba di Tanah Air Usai Lawatan ke Empat Negara IndonesiaSemakinMajuKuat,wahh alhamdulillah presiden jokowi dan ibu iriana tiba di tanah air usai lawat ke empat negara indonesiasemakinmajukuat,Netral
573,2022-07-02 23:00:01,bakabder,Presiden Jokowi dan Ibu Iriana Tiba di Tanah Air Usai Lawatan perdamaian ke Empat Negara Sudah selesai IndonesiaSemakinMajuKuat,presiden jokowi dan ibu iriana tiba di tanah air usai lawat damai ke empat negara sudah selesai indonesiasemakinmajukuat,Netral
574,2022-07-02 23:00:01,AzwarTa47837987,Jangan2 Jokowi dipandang anak kecil oleh Putin,jangan2 jokowi pandang anak kecil oleh putin,Netral
575,2022-07-02 23:00:01,Rararia1616,Presiden Jokowi dan Ibu Iriana Tiba di Tanah Air Usai Lawatan ke Empat Negara IndonesiaSemakinMajuKuat,presiden jokowi dan ibu iriana tiba di tanah air usai lawat ke empat negara indonesiasemakinmajukuat,Netral
576,2022-07-02 23:00:01,Vinci35681915,Lawatan perdamaian presiden Jokowi ke Ukraina dan Rusia menuai banyak apresiasi dari dunia internasional IndonesiaSemakinMajuKuat,lawat damai presiden jokowi ke ukraina dan rusia tuai banyak apresiasi dari dunia internasional indonesiasemakinmajukuat,Netral
577,2022-07-02 23:00:01,Indirapista,Akhirnya Presiden Jokowi dan Ibu Iriana Tiba di Tanah Air Usai Lawatan ke Empat Negara loh guys IndonesiaSemakinMajuKuat,akhir presiden jokowi dan ibu iriana tiba di tanah air usai lawat ke empat negara loh guys indonesiasemakinmajukuat,Netral
578,2022-07-02 23:00:01,asliawet,Jokowi satu satunya kepala negara Ajak first lady ke Ukraina dan Rusia IndonesiaSemakinMajuKuat,jokowi satu satu kepala negara ajak first lady ke ukraina dan rusia indonesiasemakinmajukuat,Positif
579,2022-07-02 23:00:01,Yuli4S_,Di tangga pesawat kedatangan Presiden Jokowi dan Ibu Iriana tampak disambut oleh Wakil Presiden Ma ruf Amin beserta Ibu Wury Ma ruf Amin IndonesiaSemakinMajuKuat,di tangga pesawat datang presiden jokowi dan ibu iriana tampak sambut oleh wakil presiden ma ruf amin serta ibu wury ma ruf amin indonesiasemakinmajukuat,Netral
580,2022-07-02 23:00:01,nani_renita,Selain itu Presiden Jokowi juga melakukan sejumlah pertemuan bilateral Smoga membawa dampak baik untuk kemajuan Indonesia kedepan IndonesiaSemakinMajuKuat kQ7g,selain itu presiden jokowi juga laku jumlah temu bilateral smoga bawa dampak baik untuk maju indonesia depan indonesiasemakinmajukuat kq7g,Netral
581,2022-07-02 23:00:01,KarmaKaka5,Di tangga pesawat Presiden Jokowi dan Ibu Iriana tampak disambut oleh Wakil Presiden Ma ruf Amin beserta Ibu Wury Ma ruf Amin IndonesiaSemakinMajuKuat info bagus ni,di tangga pesawat presiden jokowi dan ibu iriana tampak sambut oleh wakil presiden ma ruf amin serta ibu wury ma ruf amin indonesiasemakinmajukuat info bagus ni,Netral
582,2022-07-02 23:00:01,WidiaRa68852643,Masyarakat dunia mengapresiasi Jokowi atas misi perdamaian IndonesiaSemakinMajuKuat,masyarakat dunia apresiasi jokowi atas misi damai indonesiasemakinmajukuat,Netral
583,2022-07-02 23:00:01,Duku4321,Presiden Jokowi dan Ibu Iriana meninjau reruntuhan gedung terdampak perang di Kota Irpin semangat pak presiden dan ibu Iriana keren nih IndonesiaSemakinMajuKuat,presiden jokowi dan ibu iriana tinjau runtuh gedung dampak perang di kota irpin semangat pak presiden dan ibu iriana keren nih indonesiasemakinmajukuat,Netral
584,2022-07-02 23:00:01,dian_novi99,Presiden Jokowi dan Ibu Iriana Tiba di Tanah Air pada sabtu 2 Juli 2022 Usai Lawatan ke Empat Negara IndonesiaSemakinMajuKuat,presiden jokowi dan ibu iriana tiba di tanah air pada sabtu 2 juli 2022 usai lawat ke empat negara indonesiasemakinmajukuat,Netral
585,2022-07-02 23:00:01,mumut_ulfa,Presiden Jokowi melakukan pertemuan dengan Presiden UEA IndonesiaSemakinMajuKuat,presiden jokowi laku temu dengan presiden uea indonesiasemakinmajukuat,Netral
586,2022-07-02 23:00:01,am_manda99,Di tangga pesawat Presiden Jokowi dan Ibu Iriana tampak disambut oleh Wakil Presiden Ma ruf Amin beserta Ibu Wury Ma ruf Amin IndonesiaSemakinMajuKuat,di tangga pesawat presiden jokowi dan ibu iriana tampak sambut oleh wakil presiden ma ruf amin serta ibu wury ma ruf amin indonesiasemakinmajukuat,Netral
587,2022-07-02 23:00:01,AtikaAriani2,Presiden Jokowi sudah tiba di tanah air setelah melakukan lawatan ke empat negara IndonesiaSemakinMajuKuat,presiden jokowi sudah tiba di tanah air telah laku lawat ke empat negara indonesiasemakinmajukuat,Netral
588,2022-07-02 23:00:01,Myworld11_,Selama di Jerman Presiden Jokowi menghadiri KTT G7 sebagai negara mitra sekaligus pemegang presidensi G20 sehat selalu pak presiden IndonesiaSemakinMajuKuat,lama di jerman presiden jokowi hadir ktt g7 bagai negara mitra sekaligus pegang presidensi g20 sehat selalu pak presiden indonesiasemakinmajukuat,Netral
589,2022-07-02 23:00:01,brunnoo103,Presiden Jokowi dan Ibu Iriana Tiba di Tanah Air Usai Lawatan ke Empat Negara IndonesiaSemakinMajuKuat,presiden jokowi dan ibu iriana tiba di tanah air usai lawat ke empat negara indonesiasemakinmajukuat,Netral
590,2022-07-02 23:00:01,Bucintw,Tiba di Indonesia Presiden Jokowi dan Ibu Iriana tampak disambut oleh Wakil Presiden Ma ruf Amin beserta Ibu Wury Ma ruf Amin IndonesiaSemakinMajuKuat,tiba di indonesia presiden jokowi dan ibu iriana tampak sambut oleh wakil presiden ma ruf amin serta ibu wury ma ruf amin indonesiasemakinmajukuat,Netral
591,2022-07-02 23:00:01,aul4hh,Presiden Jokowi tiba di tanah Air usai lawatan ke empat Negara IndonesiaSemakinMajuKuat,presiden jokowi tiba di tanah air usai lawat ke empat negara indonesiasemakinmajukuat,Netral
592,2022-07-02 23:00:01,Nining7500,Presiden Jokowi dan Ibu Iriana tiba di tanah air pada Sabtu 2 Juli usai melakukan kunjungan ke Jerman Ukraina Rusia dan Perstuan Emirat Arab IndonesiaSemakinMajuKuat,presiden jokowi dan ibu iriana tiba di tanah air pada sabtu 2 juli usai laku kunjung ke jerman ukraina rusia dan perstuan emirat arab indonesiasemakinmajukuat,Netral
593,2022-07-02 23:00:01,Viviv23719807,Adapun selama di Jerman Presiden Jokowi menghadiri KTT G7 sebagai negara mitra sekaligus pemegang presidensi G20 lho guys IndonesiaSemakinMajuKuat,adapun lama di jerman presiden jokowi hadir ktt g7 bagai negara mitra sekaligus pegang presidensi g20 lho guys indonesiasemakinmajukuat,Netral
594,2022-07-02 23:00:01,kataniaz,Presiden Jokowi melakukan pertemuan dengan Presiden persatuan emirat Arab IndonesiaSemakinMajuKuat,presiden jokowi laku temu dengan presiden satu emirat arab indonesiasemakinmajukuat,Netral
595,2022-07-02 23:00:01,ccrouxs,Presiden Jokowi dan Ibu Iriana tampak disambut oleh Wakil Presiden Ma ruf Amin beserta Ibu Wury Ma ruf Amin IndonesiaSemakinMajuKuat,presiden jokowi dan ibu iriana tampak sambut oleh wakil presiden ma ruf amin serta ibu wury ma ruf amin indonesiasemakinmajukuat,Netral
596,2022-07-02 23:00:01,muhadjir8415,Presiden Jokowi dan Ibu Iriana Tiba di Tanah Air Usai Lawatan ke Empat Negara Misi Perdamaian Dunia Telah Dilaksanakan IndonesiaSemakinMajuKuat,presiden jokowi dan ibu iriana tiba di tanah air usai lawat ke empat negara misi damai dunia telah laksana indonesiasemakinmajukuat,Netral
597,2022-07-02 23:00:01,Zahira97076295,Di tangga pesawat Presiden Jokowi dan Ibu Iriana tampak disambut oleh Wakil Presiden Ma ruf Amin beserta Ibu Wury Ma ruf Amin IndonesiaSemakinMajuKuat sdfhjcvjghnn,di tangga pesawat presiden jokowi dan ibu iriana tampak sambut oleh wakil presiden ma ruf amin serta ibu wury ma ruf amin indonesiasemakinmajukuat sdfhjcvjghnn,Netral
598,2022-07-02 23:00:01,Yum1Papa,Presiden Jokowi dan Ibu Iriana Tiba di Tanah Air Usai Lawatan ke Empat Negara IndonesiaSemakinMajuKuat fddfdgbcd,presiden jokowi dan ibu iriana tiba di tanah air usai lawat ke empat negara indonesiasemakinmajukuat fddfdgbcd,Netral
599,2022-07-02 23:00:01,aaautap,Jokowi satu satunya kepala negara ajak first lady ke ukraina dan Rusia IndonesiaSemakinMajuKuat,jokowi satu satu kepala negara ajak first lady ke ukraina dan rusia indonesiasemakinmajukuat,Positif
600,2022-07-02 23:00:01,Viera23119239,Presiden Jokowi dan Ibu Iriana Tiba di Tanah Air Usai Lawatan ke Empat Negara IndonesiaSemakinMajuKuat sdfgjkzcvbn,presiden jokowi dan ibu iriana tiba di tanah air usai lawat ke empat negara indonesiasemakinmajukuat sdfgjkzcvbn,Netral
601,2022-07-02 23:00:01,simbokke,Kali ini lawatan Jokowi ke Ukraina dan Rusia merupakan bukti prinsip nonblok dijalankan dengan baik IndonesiaSemakinMajuKuat,kali ini lawat jokowi ke ukraina dan rusia rupa bukti prinsip nonblok jalan dengan baik indonesiasemakinmajukuat,Netral
602,2022-07-02 23:00:01,Lilinaa99,Presiden Jokowi telah bertemu Presiden MBZ di Istana Shatie IndonesiaSemakinMajuKuat,presiden jokowi telah temu presiden mbz di istana shatie indonesiasemakinmajukuat,Netral
603,2022-07-02 23:00:01,EnakTongseng,Presiden Jokowi kemudian melakukan pertemuan bilateral dengan Presiden Ukraina Volodymyr Zelenskyy di Istana Maryinsky Kyiv IndonesiaSemakinMajuKuat,presiden jokowi kemudian laku temu bilateral dengan presiden ukraina volodymyr zelenskyy di istana maryinsky kyiv indonesiasemakinmajukuat,Netral
604,2022-07-02 23:00:01,EsmakaEski,Selama di Jerman Presiden Jokowi menghadiri KTT G7 sebagai negara mitra sekaligus pemegang presidensi G20 IndonesiaSemakinMajuKuat info bagus ni,lama di jerman presiden jokowi hadir ktt g7 bagai negara mitra sekaligus pegang presidensi g20 indonesiasemakinmajukuat info bagus ni,Netral
605,2022-07-02 23:00:01,Putrialay51,Dari Ukraina Presiden Jokowi menuju Moskow Rusia dan bertemu dengan Presiden Vladimir Putin IndonesiaSemakinMajuKuat fsfddfd,dari ukraina presiden jokowi tuju moskow rusia dan temu dengan presiden vladimir putin indonesiasemakinmajukuat fsfddfd,Netral
606,2022-07-02 23:00:00,Jeruk363,Wahhh mantap nih Dalam pertemuan tersebut Presiden Jokowi menyampaikan bahwa kunjungannya ke Ukraina IndonesiaSemakinMajuKuat,wahhh mantap nih dalam temu sebut presiden jokowi sampai bahwa kunjung ke ukraina indonesiasemakinmajukuat,Netral
607,2022-07-02 23:00:00,AchmadNoviann,Presiden Jokowi dan Ibu Iriana meninjau reruntuhan gedung terdampak perang di Kota Irpin IndonesiaSemakinMajuKuat,presiden jokowi dan ibu iriana tinjau runtuh gedung dampak perang di kota irpin indonesiasemakinmajukuat,Netral
608,2022-07-02 23:00:00,Ziangyu_,Presiden Jokowi kemudian melakukan pertemuan bilateral dengan Presiden Ukraina Volodymyr Zelenskyy di Istana Maryinsky Kyiv IndonesiaSemakinMajuKuat,presiden jokowi kemudian laku temu bilateral dengan presiden ukraina volodymyr zelenskyy di istana maryinsky kyiv indonesiasemakinmajukuat,Netral
609,2022-07-02 23:00:00,valinayara3,Presiden Jokowi tiba di tanah air usai lawatan keempat negara IndonesiaSemakinMajuKuat,presiden jokowi tiba di tanah air usai lawat empat negara indonesiasemakinmajukuat,Netral
610,2022-07-02 23:00:00,c_callico,Presiden Jokowi kemudian melakukan pertemuan bilateral dengan Presiden Ukraina Volodymyr Zelenskyy di Istana Maryinsky Kyiv IndonesiaSemakinMajuKuat gsdsgnsssj,presiden jokowi kemudian laku temu bilateral dengan presiden ukraina volodymyr zelenskyy di istana maryinsky kyiv indonesiasemakinmajukuat gsdsgnsssj,Netral
611,2022-07-02 23:00:00,AthirahJuliuss,Dalam pertemuan tersebut Presiden Jokowi menyampaikan bahwa kunjungannya ke Ukraina IndonesiaSemakinMajuKuat,dalam temu sebut presiden jokowi sampai bahwa kunjung ke ukraina indonesiasemakinmajukuat,Netral
612,2022-07-02 23:00:00,shuwanvv,Presiden Jokowi menjadi satu satunya kepala negara yang mengajak First Lady ke Ukraina dan Rusia IndonesiaSemakinMajuKuat,presiden jokowi jadi satu satu kepala negara yang ajak first lady ke ukraina dan rusia indonesiasemakinmajukuat,Positif
613,2022-07-02 23:00:00,graham_bilal,Pemerintah Indonesia melalui Presiden Jokowi menandatangani nota kesepakatan dengan UEA IndonesiaSemakinMajuKuat,perintah indonesia lalu presiden jokowi menandatangani nota sepakat dengan uea indonesiasemakinmajukuat,Netral
614,2022-07-02 23:00:00,vitteyi,Pertemuan Bapak Presiden Jokowi dengan Presiden Persatuan Emirat Arab IndonesiaSemakinMajuKuat,temu bapak presiden jokowi dengan presiden satu emirat arab indonesiasemakinmajukuat,Netral
615,2022-07-02 23:00:00,pjipaogufjqet,Di tangga pesawat Presiden Jokowi dan Ibu Iriana tampak disambut oleh Wakil Presiden Ma ruf Amin beserta Ibu Wury Ma ruf Amin IndonesiaSemakinMajuKuat,di tangga pesawat presiden jokowi dan ibu iriana tampak sambut oleh wakil presiden ma ruf amin serta ibu wury ma ruf amin indonesiasemakinmajukuat,Netral
616,2022-07-02 23:00:00,craeps,Presiden Jokowi menghadiri KTT G7 sebagai negara mitra sekaligus pemegang presidensi G20 IndonesiaSemakinMajuKuat,presiden jokowi hadir ktt g7 bagai negara mitra sekaligus pegang presidensi g20 indonesiasemakinmajukuat,Netral
617,2022-07-02 23:00:00,Heruanandaa,Wah tau ga sihh Presiden Jokowi dan Ibu Iriana Tiba di Tanah Air Usai Lawatan ke Empat Negara IndonesiaSemakinMajuKuat,wah tau ga sihh presiden jokowi dan ibu iriana tiba di tanah air usai lawat ke empat negara indonesiasemakinmajukuat,Netral
618,2022-07-02 23:00:00,mylov3_wd,Usai layanan ke 4 negara presiden Jokowi tiba di Indonesia pada Sabtu 2 Juli 2022 IndonesiaSemakinMajuKuat,usai layan ke 4 negara presiden jokowi tiba di indonesia pada sabtu 2 juli 2022 indonesiasemakinmajukuat,Netral
619,2022-07-02 23:00:00,Juminteun7,Usai lawatan ke empat negara presiden Jokowi tiba di tanah air dengan selamat IndonesiaSemakinMajuKuat,usai lawat ke empat negara presiden jokowi tiba di tanah air dengan selamat indonesiasemakinmajukuat,Netral
620,2022-07-02 23:00:00,aikoi1310,Presiden Jokowi menyatakan kesiapannya menjadi jembatan komunikasi antara Rusia dengan Ukraina IndonesiaSemakinMajuKuat,presiden jokowi nyata kesiap jadi jembatan komunikasi antara rusia dengan ukraina indonesiasemakinmajukuat,Netral
621,2022-07-02 23:00:00,Ronald9k1,Di tangga pesawat Presiden Jokowi dan Ibu Iriana tampak disambut oleh Wakil Presiden Ma ruf Amin beserta Ibu Wury Ma ruf Amin IndonesiaSemakinMajuKuat,di tangga pesawat presiden jokowi dan ibu iriana tampak sambut oleh wakil presiden ma ruf amin serta ibu wury ma ruf amin indonesiasemakinmajukuat,Netral
622,2022-07-02 23:00:00,YuraNamata,IndonesiaSemakinMajuKuat Misi perdamaian yang dilakukan Presiden Jokowi tidak hanya menguntungkan bagi kedua negara berkonflik juga Indonesia ini karena perdamaian kedua negara juga menguntungkan dunia,indonesiasemakinmajukuat misi damai yang laku presiden jokowi tidak hanya untung bagi dua negara konflik juga indonesia ini karena damai dua negara juga untung dunia,Netral
623,2022-07-02 23:00:00,kmlhmh,Presiden Jokowi dan Ibu Iriana meninjau langsung reruntuhan dari gedung terdampak perang di Kota Irpin IndonesiaSemakinMajuKuat,presiden jokowi dan ibu iriana tinjau langsung runtuh dari gedung dampak perang di kota irpin indonesiasemakinmajukuat,Netral
624,2022-07-02 23:00:00,ashdjwn,Presiden Jokowi dan Ibu Iriana hari ini telah Tiba di Tanah Air Usai Lawatan ke Empat Negara IndonesiaSemakinMajuKuat,presiden jokowi dan ibu iriana hari ini telah tiba di tanah air usai lawat ke empat negara indonesiasemakinmajukuat,Netral
625,2022-07-02 23:00:00,Dah_dahliaa,Presiden Jokowi kemudian melakukan pertemuan bilateral dengan Presiden Ukraina Volodymyr Zelenskyy di Istana Maryinsky Kyiv IndonesiaSemakinMajuKuat,presiden jokowi kemudian laku temu bilateral dengan presiden ukraina volodymyr zelenskyy di istana maryinsky kyiv indonesiasemakinmajukuat,Netral
626,2022-07-02 23:00:00,Bajingur5,Presiden Jokowi melakukan pertemuan bilateral dengan Presiden Ukraina Volodymyr Zelenskyy di Istana Maryinsky Kyiv Dalam pertemuan tersebut Presiden Jokowi menyampaikan tujuan kunjungannya ke Ukraina IndonesiaSemakinMajuKuat,presiden jokowi laku temu bilateral dengan presiden ukraina volodymyr zelenskyy di istana maryinsky kyiv dalam temu sebut presiden jokowi sampai tuju kunjung ke ukraina indonesiasemakinmajukuat,Netral
627,2022-07-02 23:00:00,teohzryksufjk,Presiden Jokowi dan Ibu Iriana Tiba di Tanah Air Usai Lawatan ke Empat Negara IndonesiaSemakinMajuKuat,presiden jokowi dan ibu iriana tiba di tanah air usai lawat ke empat negara indonesiasemakinmajukuat,Netral
628,2022-07-02 23:00:00,Dadar2121,Selain itu Presiden Jokowi juga melakukan sejumlah pertemuan bilateral IndonesiaSemakinMajuKuat,selain itu presiden jokowi juga laku jumlah temu bilateral indonesiasemakinmajukuat,Netral
